0,0
1,0
2,1
3,0
4,1
5,1
6,2
7,0
8,1
9,1
10,2
11,1
12,2
13,2
14,3
15,0
16,1
17,1
18,2
19,1
20,2
21,2
22,3
23,1
24,2
25,2
26,3
27,2
28,3
29,3
30,4
31,0
32,1
33,1
34,2
35,1
36,2
37,2
38,3
39,1
40,2
41,2
42,3
43,2
44,3
45,3
46,4
47,1
48,2
49,2
50,3
51,2
52,3
53,3
54,4
55,2
56,3
57,3
58,4
59,3
60,4
61,4
62,5
63,0
64,1
65,1
66,2
67,1
68,2
69,2
70,3
71,1
72,2
73,2
74,3
75,2
76,3
77,3
78,4
79,1
80,2
81,2
82,3
83,2
84,3
85,3
86,4
87,2
88,3
89,3
90,4
91,3
92,4
93,4
94,5
95,1
96,2
97,2
98,3
99,2
100,3
101,3
102,4
103,2
104,3
105,3
106,4
107,3
108,4
109,4
110,5
111,2
112,3
113,3
114,4
115,3
116,4
117,4
118,5
119,3
120,4
121,4
122,5
123,4
124,5
125,5
126,6
127,0
128,1
129,1
130,2
131,1
132,2
133,2
134,3
135,1
136,2
137,2
138,3
139,2
140,3
141,3
142,4
143,1
144,2
145,2
146,3
147,2
148,3
149,3
150,4
151,2
152,3
153,3
154,4
155,3
156,4
157,4
158,5
159,1
160,2
161,2
162,3
163,2
164,3
165,3
166,4
167,2
168,3
169,3
170,4
171,3
172,4
173,4
174,5
175,2
176,3
177,3
178,4
179,3
180,4
181,4
182,5
183,3
184,4
185,4
186,5
187,4
188,5
189,5
190,6
191,1
192,2
193,2
194,3
195,2
196,3
197,3
198,4
199,2
200,3
201,3
202,4
203,3
204,4
205,4
206,5
207,2
208,3
209,3
210,4
211,3
212,4
213,4
214,5
215,3
216,4
217,4
218,5
219,4
220,5
221,5
222,6
223,2
224,3
225,3
226,4
227,3
228,4
229,4
230,5
231,3
232,4
233,4
234,5
235,4
236,5
237,5
238,6
239,3
240,4
241,4
242,5
243,4
244,5
245,5
246,6
247,4
248,5
249,5
250,6
251,5
252,6
253,6
254,7
255,0
256,1
257,1
258,2
259,1
260,2
261,2
262,3
263,1
264,2
265,2
266,3
267,2
268,3
269,3
270,4
271,1
272,2
273,2
274,3
275,2
276,3
277,3
278,4
279,2
280,3
281,3
282,4
283,3
284,4
285,4
286,5
287,1
288,2
289,2
290,3
291,2
292,3
293,3
294,4
295,2
296,3
297,3
298,4
299,3
300,4
301,4
302,5
303,2
304,3
305,3
306,4
307,3
308,4
309,4
310,5
311,3
312,4
313,4
314,5
315,4
316,5
317,5
318,6
319,1
320,2
321,2
322,3
323,2
324,3
325,3
326,4
327,2
328,3
329,3
330,4
331,3
332,4
333,4
334,5
335,2
336,3
337,3
338,4
339,3
340,4
341,4
342,5
343,3
344,4
345,4
346,5
347,4
348,5
349,5
350,6
351,2
352,3
353,3
354,4
355,3
356,4
357,4
358,5
359,3
360,4
361,4
362,5
363,4
364,5
365,5
366,6
367,3
368,4
369,4
370,5
371,4
372,5
373,5
374,6
375,4
376,5
377,5
378,6
379,5
380,6
381,6
382,7
383,1
384,2
385,2
386,3
387,2
388,3
389,3
390,4
391,2
392,3
393,3
394,4
395,3
396,4
397,4
398,5
399,2
400,3
401,3
402,4
403,3
404,4
405,4
406,5
407,3
408,4
409,4
410,5
411,4
412,5
413,5
414,6
415,2
416,3
417,3
418,4
419,3
420,4
421,4
422,5
423,3
424,4
425,4
426,5
427,4
428,5
429,5
430,6
431,3
432,4
433,4
434,5
435,4
436,5
437,5
438,6
439,4
440,5
441,5
442,6
443,5
444,6
445,6
446,7
447,2
448,3
449,3
450,4
451,3
452,4
453,4
454,5
455,3
456,4
457,4
458,5
459,4
460,5
461,5
462,6
463,3
464,4
465,4
466,5
467,4
468,5
469,5
470,6
471,4
472,5
473,5
474,6
475,5
476,6
477,6
478,7
479,3
480,4
481,4
482,5
483,4
484,5
485,5
486,6
487,4
488,5
489,5
490,6
491,5
492,6
493,6
494,7
495,4
496,5
497,5
498,6
499,5
500,6
501,6
502,7
503,5
504,6
505,6
506,7
507,6
508,7
509,7
510,8
511,0
512,1
513,1
514,2
515,1
516,2
517,2
518,3
519,1
520,2
521,2
522,3
523,2
524,3
525,3
526,4
527,1
528,2
529,2
530,3
531,2
532,3
533,3
